"ID","FULLNAME","EMAIL","BIRTHDATE_DAY","BIRTHDATE_MONTH","BIRTHDATE_YEAR","COUNTRY_NAME","COUNTRY_ABBREVIATION","DDD","MOBILE_DEVICE_OS","CURRENCY_ID","CURRENCY_NAME","AMOUNT","AVG_AMOUNT_MONTH","USE_ECOMMERCE","LAST_STOCK_BOUGHT_TAG","LAST_STOCK_BOUGHT_NAME","LAST_STOCK_BOUGHT_CATEGORY"
"8959","PATIENCE DANIELA","patience-danielamaryrose@outlook.com.b","1","12","1974","BRASIL","BRA","+55","XIAOMI","US","DOLAR","914812","41925.333333333336","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8960","LEIGHA ARIELA","leigha-arielathomasina@inc.com.a","25","4","1997","ARGENTINA","ARG","+90","IOS","US","DOLAR","86637","54942.0","False","ADS.F","ADIDAS"","FITNESS"
"8961","KATLEEN RYCCA","katleen-ryccatrenna@inc.com.a","29","5","1991","ARGENTINA","ARG","+90","IOS","US","DOLAR","500037","34743.083333333336","False","ADDDF","ADIDAS"","FITNESS"
"8962","OLIVE SAIDEE","olive-saideedede@outlook.com.a","30","5","1996","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","647522","81303.83333333333","True","NKE","NIKE INC.","FITNESS"
"8963","ELYSE VALE","elyse-valelorena@hotmail.com.u","1","5","1985","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","734294","14178.166666666666","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8964","REETA GRETCHEN","reeta-gretchengarnet@gmail.com.u","18","2","1978","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","698666","39607.583333333336","False","APPL","APPLE INC.","TECHNOLOGY"
"8965","SASCHA LIANE","sascha-lianedesdemona@gmail.com.a","13","8","1978","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","24513","9019.166666666666","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8966","ESSIE VYKY","essie-vykykandace@yahoo.com.b","28","9","1985","BRASIL","BRA","+55","OTHER","US","DOLAR","595370","21467.416666666668","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8967","KAITLYN LAURE","kaitlyn-laurereeta@hotmail.com.a","25","7","1998","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","3338","2671.0833333333335","False","ADDDF","ADIDAS"","FITNESS"
"8968","MAUDE JOEANN","maude-joeanncatina@hotmail.com.b","11","5","1998","BRASIL","BRA","+55","OTHER","US","DOLAR","107879","26976.416666666668","True","NKE","NIKE INC.","FITNESS"
"8969","MISHA ARIDATHA","misha-aridathazelma@gmail.com.m","4","9","1998","MEXICO","MEX","+92","XIAOMI","US","DOLAR","671258","37099.333333333336","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8970","TEDDA TRICIA","tedda-triciaveronique@gmail.com.u","11","7","1976","UNITED_STATES","USA","+91","OTHER","US","DOLAR","966854","48892.083333333336","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8971","BROOK REEBA","brook-reebaeleni@hotmail.com.m","14","7","1973","MEXICO","MEX","+92","OTHER","US","DOLAR","361290","72088.75","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8972","PERLA BECCA","perla-beccawinifred@yahoo.com.m","20","2","1986","MEXICO","MEX","+92","XIAOMI","US","DOLAR","614635","9274.75","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8973","KIKELIA CHARISSA","kikelia-charissaelfie@hotmail.com.m","26","6","2001","MEXICO","MEX","+92","SANSUNG","US","DOLAR","514895","40590.5","False","ADDYY","ADIDAS"","FITNESS"
"8974","WILEEN WANIDS","wileen-wanidsmora@inc.com.a","14","5","1971","ARGENTINA","ARG","+90","OTHER","US","DOLAR","8572","75893.91666666667","True","ADDDF","ADIDAS"","FITNESS"
"8975","SHARIA EADA","sharia-eadakessia@gmail.com.m","26","3","1993","MEXICO","MEX","+92","SANSUNG","US","DOLAR","699906","7110.166666666667","False","APPL","APPLE INC.","TECHNOLOGY"
"8976","NICKIE ALEECE","nickie-aleecegussy@inc.com.a","24","2","1979","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","641466","47319.5","False","ADDDF","ADIDAS"","FITNESS"
"8977","JEMIE DORREE","jemie-dorreeelisabetta@gmail.com.m","8","8","1985","MEXICO","MEX","+92","XIAOMI","US","DOLAR","71325","35896.25","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8978","ESTELLA NEDI","estella-nedihenrieta@inc.com.m","28","1","1991","MEXICO","MEX","+92","XIAOMI","US","DOLAR","727721","8196.75","True","ADDYY","ADIDAS"","FITNESS"
"8979","CLAUDINA SUNSHINE","claudina-sunshinecasie@gmail.com.a","13","6","1988","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","682421","34315.833333333336","True","ADDDF","ADIDAS"","FITNESS"
"8980","ELLE SAMANTHA","elle-samanthacandie@inc.com.m","19","11","1984","MEXICO","MEX","+92","OTHER","US","DOLAR","738362","58944.75","True","ADS.F","ADIDAS"","FITNESS"
"8981","NOELLE NORA","noelle-noraleanor@gmail.com.b","18","12","1975","BRASIL","BRA","+55","SANSUNG","US","DOLAR","844735","76393.0","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"8982","LANITA OLLY","lanita-ollyadel@inc.com.a","5","6","1973","ARGENTINA","ARG","+90","IOS","US","DOLAR","42857","70923.0","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8983","EDDIE KARRY","eddie-karryroxine@inc.com.u","14","1","1988","UNITED_STATES","USA","+91","OTHER","US","DOLAR","738882","12741.083333333334","False","NKE","NIKE INC.","FITNESS"
"8984","DASYA TATUM","dasya-tatumariella@yahoo.com.m","1","11","1985","MEXICO","MEX","+92","IOS","US","DOLAR","399787","54217.25","False","ADS.F","ADIDAS"","FITNESS"
"8985","ANALISE CASSANDRY","analise-cassandrysamara@gmail.com.u","2","3","2002","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","844543","12109.583333333334","False","NKE","NIKE INC.","FITNESS"
"8986","BONNIBELLE SIB","bonnibelle-sibbobbye@outlook.com.a","3","10","1993","ARGENTINA","ARG","+90","IOS","US","DOLAR","591681","27353.416666666668","False","NKE","NIKE INC.","FITNESS"
"8987","KATEE ANGIE","katee-angievilma@inc.com.b","7","3","1994","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","946625","61943.166666666664","True","ADSG-U.TI","ADIDAS"","FITNESS"
"8988","CHARLEEN DORISE","charleen-dorisefrancesca@gmail.com.u","19","3","1971","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","711449","7634.75","True","ADDYY","ADIDAS"","FITNESS"
"8989","PHAIDRA MORGANICA","phaidra-morganicacorie@hotmail.com.b","18","10","1986","BRASIL","BRA","+55","IOS","US","DOLAR","26682","76445.41666666667","True","APPL","APPLE INC.","TECHNOLOGY"
"8990","KIPPY GREER","kippy-greermagdalene@inc.com.a","26","8","1977","ARGENTINA","ARG","+90","IOS","US","DOLAR","930982","67067.25","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"8991","CHARLENA MALINDA","charlena-malindasharron@yahoo.com.u","11","5","2004","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","769293","5913.333333333333","False","ADDDF","ADIDAS"","FITNESS"
"8992","URSALA MELINDA","ursala-melindadanny@yahoo.com.a","10","9","1979","ARGENTINA","ARG","+90","OTHER","US","DOLAR","939608","2211.0833333333335","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8993","JAMIE DULCIE","jamie-dulciearluene@yahoo.com.u","13","12","1970","UNITED_STATES","USA","+91","IOS","US","DOLAR","764360","83259.58333333333","False","ADDDF","ADIDAS"","FITNESS"
"8994","SARAJANE AUREL","sarajane-aurelharlie@gmail.com.b","19","3","1990","BRASIL","BRA","+55","IOS","US","DOLAR","463864","63796.583333333336","False","ADDYY","ADIDAS"","FITNESS"
"8995","MARTICA GLYN","martica-glynfelicle@gmail.com.b","13","8","1986","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","509455","44568.916666666664","True","NKE","NIKE INC.","FITNESS"
"8996","STODDARD BRYNN","stoddard-brynnjilly@yahoo.com.u","22","4","1973","UNITED_STATES","USA","+91","OTHER","US","DOLAR","429761","50539.833333333336","False","DIS","THE WALT DISNEY COMPANY","FUN"
"8997","WANIDS PHAEDRA","wanids-phaedramonika@inc.com.a","20","1","1984","ARGENTINA","ARG","+90","IOS","US","DOLAR","127096","29110.75","True","DIS","THE WALT DISNEY COMPANY","FUN"
"8998","LINNET DARYN","linnet-daryncarlee@inc.com.u","20","1","1975","UNITED_STATES","USA","+91","IOS","US","DOLAR","949898","11673.833333333334","True","APPL","APPLE INC.","TECHNOLOGY"
"8999","GLENDA RODA","glenda-rodalouisa@yahoo.com.u","1","1","1999","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","598253","83074.16666666667","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"9000","PAULETTA DOMENIGA","pauletta-domenigalinell@outlook.com.u","3","10","2004","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","922325","23295.666666666668","False","APPL","APPLE INC.","TECHNOLOGY"
"9001","GLADI COREY","gladi-coreynoelani@yahoo.com.a","5","1","1997","ARGENTINA","ARG","+90","OTHER","US","DOLAR","750296","23444.916666666668","True","NKE","NIKE INC.","FITNESS"
"9002","SHARONA DOROTHY","sharona-dorothyroxane@inc.com.b","24","4","1978","BRASIL","BRA","+55","XIAOMI","US","DOLAR","346128","76620.66666666667","True","APPL","APPLE INC.","TECHNOLOGY"
"9003","MELANIA MAGGIE","melania-maggiehephzibah@gmail.com.m","10","12","1983","MEXICO","MEX","+92","OTHER","US","DOLAR","767956","59739.083333333336","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9004","GINNIE EVANNE","ginnie-evanneleonora@inc.com.a","11","2","1993","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","180347","41891.0","False","ADDYY","ADIDAS"","FITNESS"
"9005","PEG ROXY","peg-roxyjasmina@hotmail.com.u","30","5","1995","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","841937","45461.5","False","APPL","APPLE INC.","TECHNOLOGY"
"9006","ROSELLE DRONA","roselle-dronabenni@yahoo.com.m","6","3","1981","MEXICO","MEX","+92","OTHER","US","DOLAR","202138","18641.583333333332","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9007","MINNA CELESTIA","minna-celestiadorri@gmail.com.b","22","1","1973","BRASIL","BRA","+55","XIAOMI","US","DOLAR","873428","8721.0","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9008","TALLIE TOBY","tallie-tobyamberly@yahoo.com.a","13","9","2001","ARGENTINA","ARG","+90","IOS","US","DOLAR","568937","80010.16666666667","True","ADS.F","ADIDAS"","FITNESS"
"9009","THEKLA GERALDA","thekla-geraldarochelle@gmail.com.m","30","9","1990","MEXICO","MEX","+92","OTHER","US","DOLAR","378616","57734.333333333336","True","ADS.F","ADIDAS"","FITNESS"
"9010","EUPHEMIA ABBY","euphemia-abbygoldi@outlook.com.a","23","5","1981","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","746689","18970.916666666668","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"9011","SAVINA BRITT","savina-brittlivvy@yahoo.com.a","5","3","1998","ARGENTINA","ARG","+90","IOS","US","DOLAR","463705","44263.833333333336","False","ADDDF","ADIDAS"","FITNESS"
"9012","LORRIN FANCHON","lorrin-fanchoninez@gmail.com.u","26","9","1998","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","852980","34637.416666666664","False","ADDDF","ADIDAS"","FITNESS"
"9013","CORNELLE OTHA","cornelle-otharubetta@yahoo.com.u","25","11","1970","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","904778","24355.333333333332","True","NKE","NIKE INC.","FITNESS"
"9014","RUTH HOLLY","ruth-hollymilzie@hotmail.com.m","27","9","1989","MEXICO","MEX","+92","SANSUNG","US","DOLAR","54667","3473.1666666666665","True","ADDDF","ADIDAS"","FITNESS"
"9015","EDEE LILLIAN","edee-lillianjania@yahoo.com.u","9","12","1988","UNITED_STATES","USA","+91","IOS","US","DOLAR","357991","59789.166666666664","True","ADS.F","ADIDAS"","FITNESS"
"9016","TOVA ARLENA","tova-arlenafreddi@outlook.com.b","21","12","1991","BRASIL","BRA","+55","SANSUNG","US","DOLAR","15689","79202.08333333333","False","ADDYY","ADIDAS"","FITNESS"
"9017","MORNA CAMMIE","morna-cammielaurella@hotmail.com.m","15","7","1998","MEXICO","MEX","+92","XIAOMI","US","DOLAR","522522","14293.666666666666","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"9018","MARCHELLE ROSETTA","marchelle-rosettadulcea@yahoo.com.m","15","11","1972","MEXICO","MEX","+92","XIAOMI","US","DOLAR","380524","73524.0","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9019","KONSTANCE KAJA","konstance-kajaharli@outlook.com.m","29","9","1998","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","641858","64647.5","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"9020","EDDY KARON","eddy-karonbea@yahoo.com.a","28","4","1982","ARGENTINA","ARG","+90","IOS","US","DOLAR","419837","55501.25","False","ADDDF","ADIDAS"","FITNESS"
"9021","MARYJANE LENETTE","maryjane-lenettehinda@yahoo.com.u","4","2","1970","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","704445","51061.666666666664","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"9022","JULIET OPHELIA","juliet-opheliajamima@gmail.com.m","26","5","2004","MEXICO","MEX","+92","XIAOMI","US","DOLAR","168078","48399.833333333336","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9023","CARALIE HETTI","caralie-hettijessa@hotmail.com.m","16","3","1970","MEXICO","MEX","+92","SANSUNG","US","DOLAR","628013","33276.666666666664","True","ADS.F","ADIDAS"","FITNESS"
"9024","ALLA ELECTRA","alla-electraalanah@yahoo.com.u","27","9","1988","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","764919","77732.08333333333","True","ADS.F","ADIDAS"","FITNESS"
"9025","INA BETSY","ina-betsyrhiamon@outlook.com.a","16","3","1980","ARGENTINA","ARG","+90","IOS","US","DOLAR","548307","81999.33333333333","False","ADS.F","ADIDAS"","FITNESS"
"9026","ANALLESE KIRBEE","anallese-kirbeejoanie@yahoo.com.a","22","2","1980","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","503540","72101.33333333333","True","DIS","THE WALT DISNEY COMPANY","FUN"
"9027","LORRY GWENNY","lorry-gwennycorliss@yahoo.com.m","14","12","2004","MEXICO","MEX","+92","XIAOMI","US","DOLAR","689125","65990.5","False","NKE","NIKE INC.","FITNESS"
"9028","MILZIE SENA","milzie-senabidget@hotmail.com.a","7","5","1994","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","780076","41810.916666666664","False","DIS","THE WALT DISNEY COMPANY","FUN"
"9029","RENELL NISSE","renell-nissemarla@inc.com.a","2","1","1990","ARGENTINA","ARG","+90","OTHER","US","DOLAR","735830","25789.25","True","ADDDF","ADIDAS"","FITNESS"
"9030","CLARISSA LYNDSAY","clarissa-lyndsayamitie@gmail.com.m","23","1","1993","MEXICO","MEX","+92","IOS","US","DOLAR","241948","17324.583333333332","False","NKE","NIKE INC.","FITNESS"
"9031","KYM DOROLISA","kym-dorolisaseana@gmail.com.a","4","5","1974","ARGENTINA","ARG","+90","IOS","US","DOLAR","41103","76921.66666666667","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"9032","JINNY KELLI","jinny-kellikatalin@inc.com.m","4","7","1975","MEXICO","MEX","+92","IOS","US","DOLAR","714136","29207.916666666668","True","ADS.F","ADIDAS"","FITNESS"
"9033","APRILETTE TRISHA","aprilette-trishabritte@inc.com.a","24","7","1972","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","76748","45406.583333333336","True","ADSG-U.TI","ADIDAS"","FITNESS"
"9034","FREDRA NOREEN","fredra-noreenvivianne@outlook.com.b","16","11","1980","BRASIL","BRA","+55","SANSUNG","US","DOLAR","531894","30166.083333333332","True","ADDYY","ADIDAS"","FITNESS"
"9035","HILARY ELLI","hilary-elliarleta@yahoo.com.u","6","12","2000","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","749346","72878.33333333333","True","DIS","THE WALT DISNEY COMPANY","FUN"
"9036","LOELLA PERLA","loella-perlasharyl@yahoo.com.b","8","3","1986","BRASIL","BRA","+55","XIAOMI","US","DOLAR","464137","67554.33333333333","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9037","BENEDIKTA ZONDA","benedikta-zondawillabella@yahoo.com.a","26","9","1973","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","330655","76084.83333333333","True","ADDDF","ADIDAS"","FITNESS"
"9038","CORLISS MERLA","corliss-merlabiddie@inc.com.m","9","3","1982","MEXICO","MEX","+92","XIAOMI","US","DOLAR","79780","46661.416666666664","False","DIS","THE WALT DISNEY COMPANY","FUN"
"9039","GILBERTINE CHRYSLER","gilbertine-chryslermilena@yahoo.com.m","17","7","2000","MEXICO","MEX","+92","SANSUNG","US","DOLAR","74855","15994.833333333334","True","ADDYY","ADIDAS"","FITNESS"
"9040","OLYMPE HANNI","olympe-hannichelsy@outlook.com.m","10","8","2004","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","594341","82947.58333333333","False","ADSG-U.TI","ADIDAS"","FITNESS"
"9041","ALIKA CONSTANTINE","alika-constantinemaddy@inc.com.m","12","3","1976","MEXICO","MEX","+92","IOS","US","DOLAR","683744","22304.583333333332","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9042","ASTRID SADELLA","astrid-sadellaphilippa@gmail.com.u","5","9","1984","UNITED_STATES","USA","+91","OTHER","US","DOLAR","115834","3049.5","True","APPL","APPLE INC.","TECHNOLOGY"
"9043","ORA CINDEE","ora-cindeepearle@hotmail.com.b","15","8","1976","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","991308","3726.4166666666665","True","ADDDF","ADIDAS"","FITNESS"
"9044","SARAH KARIL","sarah-kariljasmine@inc.com.b","8","1","1986","BRASIL","BRA","+55","SANSUNG","US","DOLAR","830578","9318.583333333334","True","DIS","THE WALT DISNEY COMPANY","FUN"
"9045","MATTIE SAREE","mattie-sareelily@inc.com.u","28","8","2003","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","832300","56418.666666666664","True","APPL","APPLE INC.","TECHNOLOGY"
"9046","ANALLISE ROBINETTE","anallise-robinettegiovanna@gmail.com.b","21","12","1983","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","992014","69044.08333333333","True","DIS","THE WALT DISNEY COMPANY","FUN"
"9047","MARIETTE TAMAR","mariette-tamarangil@hotmail.com.m","10","11","1978","MEXICO","MEX","+92","XIAOMI","US","DOLAR","831531","16215.416666666666","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9048","ELBERTINE CARILYN","elbertine-carilynlissi@outlook.com.u","2","9","1989","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","412454","40938.333333333336","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9049","FREDERICA KARLYN","frederica-karlyncorliss@hotmail.com.u","30","7","1995","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","956254","39771.166666666664","False","ADS.F","ADIDAS"","FITNESS"
"9050","KIRSTI ALISHA","kirsti-alishacorrine@yahoo.com.a","4","4","1990","ARGENTINA","ARG","+90","OTHER","US","DOLAR","81186","79432.66666666667","False","APPL","APPLE INC.","TECHNOLOGY"
"9051","ULRIKAUMEKO BERTA","ulrikaumeko-bertacolleen@inc.com.m","4","8","1980","MEXICO","MEX","+92","XIAOMI","US","DOLAR","569880","34603.333333333336","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"9052","DOMINIQUE KIMMY","dominique-kimmymarjorie@yahoo.com.b","17","12","1972","BRASIL","BRA","+55","OTHER","US","DOLAR","731865","64134.25","False","ADDDF","ADIDAS"","FITNESS"
"9053","ALANE HATTIE","alane-hattieadrianna@outlook.com.a","27","10","1975","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","732448","55519.5","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9054","VIOLET TOMI","violet-tomijacquelyn@yahoo.com.u","7","11","1991","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","466236","65316.5","False","ADSG-U.TI","ADIDAS"","FITNESS"
"9055","NICKY TONY","nicky-tonyarabele@outlook.com.a","3","4","1986","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","492307","23355.916666666668","False","ADDYY","ADIDAS"","FITNESS"
"9056","CARLY MEAD","carly-meadshayla@yahoo.com.a","29","7","1979","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","311042","36783.666666666664","False","ADS.F","ADIDAS"","FITNESS"
"9057","AVIVA CLAUDINA","aviva-claudinakatharyn@inc.com.u","25","2","1971","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","724625","31405.083333333332","True","ADDDF","ADIDAS"","FITNESS"
"9058","MYRLE AUDRE","myrle-audreatalanta@inc.com.u","15","8","1971","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","947004","71302.5","True","APPL","APPLE INC.","TECHNOLOGY"
"9059","GLYNNIS SARAH","glynnis-sarahnanon@gmail.com.b","9","12","1994","BRASIL","BRA","+55","OTHER","US","DOLAR","26437","62571.333333333336","False","ADDYY","ADIDAS"","FITNESS"
"9060","KATUSCHA EVANGELIN","katuscha-evangelindasha@yahoo.com.m","10","10","1979","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","960186","25759.0","False","ADDDF","ADIDAS"","FITNESS"
"9061","COURTNEY JANIS","courtney-janiselna@inc.com.a","1","8","1999","ARGENTINA","ARG","+90","IOS","US","DOLAR","605183","62838.083333333336","False","NKE","NIKE INC.","FITNESS"
"9062","ROSETTA SHARLA","rosetta-sharlasela@outlook.com.b","17","6","1990","BRASIL","BRA","+55","XIAOMI","US","DOLAR","307618","19302.583333333332","True","DIS","THE WALT DISNEY COMPANY","FUN"
"9063","GENEVRA ANGELIQUE","genevra-angeliqueroxine@yahoo.com.a","21","11","1992","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","736848","66768.16666666667","False","ADSG-U.TI","ADIDAS"","FITNESS"
"9064","NEILE ORELLA","neile-orellalorna@hotmail.com.m","11","10","1987","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","285917","47880.333333333336","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9065","YNEZ JOICE","ynez-joicearlana@yahoo.com.u","5","10","2001","UNITED_STATES","USA","+91","IOS","US","DOLAR","82150","11465.25","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"9066","SARENA CORNELA","sarena-cornelashalna@hotmail.com.m","20","7","1983","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","546194","56136.75","False","ADDYY","ADIDAS"","FITNESS"
"9067","CRISTINA NETTLE","cristina-nettlealyssa@hotmail.com.u","12","10","1990","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","143456","55739.083333333336","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"9068","HARLI FRANCISCA","harli-franciscaorsa@inc.com.a","7","3","1971","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","167163","54359.833333333336","True","ADSG-U.TI","ADIDAS"","FITNESS"
"9069","GARLAND HOLLY","garland-hollyemalia@outlook.com.a","6","9","2001","ARGENTINA","ARG","+90","IOS","US","DOLAR","332024","69013.25","True","ADSG-U.TI","ADIDAS"","FITNESS"
"9070","CARI DAVINE","cari-davinelynnelle@hotmail.com.b","27","12","1990","BRASIL","BRA","+55","IOS","US","DOLAR","530776","27179.083333333332","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
